sequence_length	hydrophobicity_full	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius
1128	"(-2.53, 1.38, -24.959999999999955, -0.022127659574468043)"	0.400171278	26.87403678	0.887078725	0.099598415	-154	28.264278	58.266315	33.95522911
273	"(-2.53, 1.38, 30.180000000000007, 0.11054945054945058)"	0.714182106	16.14053616	0.811836788	0.214481348	-133	11.067127	45.22999	17.22911611
2637	"(-2.53, 1.38, -12.579999999999913, -0.004770572620401939)"	0.261897537	33.84862098	0.875607807	0.065715059	-238	43.985893	85.82519	52.13708307
972	"(-2.53, 1.38, -10.689999999999955, -0.01099794238683123)"	0.121404796	40.35779303	0.880180236	0.071260576	-187	39.9374	77.314095	47.82999246
960	"(-2.53, 1.38, 90.47000000000003, 0.09423958333333336)"	0.347022183	25.41940241	0.870204902	0.101886723	-163	27.280066	53.33648	33.8362431
1281	"(-2.53, 1.38, 117.47000000000003, 0.0917017954722873)"	0.598464797	23.09450684	0.910404945	0.105779321	-178	24.130487	48.898808	31.15199551
1716	"(-2.53, 1.38, 148.68000000000006, 0.08664335664335668)"	0.628059647	26.12790393	0.877837704	0.102013042	-199	25.006031	71.99697	33.50050302
1950	"(-2.53, 1.38, 102.88000000000008, 0.0527589743589744)"	0.37360337	30.26966163	0.827426039	0.087312034	-229	26.995373	71.92603	41.52579578
1110	"(-2.53, 1.38, 108.30000000000003, 0.09756756756756758)"	0.850977443	21.32675891	0.891920282	0.129597488	-211	20.388515	40.528423	25.95366121
1512	"(-2.53, 1.38, 5.330000000000055, 0.0035251322751323117)"	0.278610471	31.15213343	0.891309151	0.080781471	-208	34.3645	79.97018	41.66593483
252	"(-2.53, 1.38, 2.300000000000006, 0.009126984126984152)"	0.993391142	12.58173229	0.919419412	0.212972631	-145	11.806834	23.726355	15.32088276
2622	"(-2.53, 1.38, 118.52000000000008, 0.04520213577421819)"	0.467420386	36.83179375	0.911716686	0.077355232	-253	33.15894	63.404503	42.53747033
1029	"(-2.53, 1.38, 38.09000000000003, 0.037016520894071946)"	0.164205305	41.68772685	0.860442717	0.078596849	-157	31.3323	77.14293	44.36026777
561	"(-2.53, 1.38, 20.230000000000015, 0.036060606060606085)"	0.202870324	31.36925803	0.851763551	0.104922232	-133	23.45283	62.935165	33.56871218
1242	"(-2.53, 1.38, -43.48999999999997, -0.03501610305958129)"	0.173541838	38.06367707	0.850722974	0.076426286	-232	27.586395	76.45145	46.14135417
981	"(-2.53, 1.38, -3.1399999999999686, -0.0032008154943934442)"	0.43106974	26.56979701	0.84505083	0.112710043	-154	28.473087	59.71434	31.49747979
1218	"(-2.53, 1.38, -123.94999999999996, -0.10176518883415432)"	0.128191801	38.73233849	0.902972816	0.065904516	-211	44.671818	73.23885	50.41170694
549	"(-2.53, 1.38, 52.60000000000002, 0.09581056466302372)"	0.306067479	35.32663222	0.771556302	0.13343262	-187	27.37046	69.47081	29.140139
3156	"(-2.53, 1.38, 91.12000000000009, 0.028871989860583046)"	0.457221851	34.69103243	0.911692996	0.072107778	-256	38.736473	65.39562	45.63420889
2079	"(-2.53, 1.38, 158.96000000000004, 0.07645983645983648)"	0.570543387	28.38632022	0.920053906	0.08883157	-214	24.851572	66.18312	36.70630288
2604	"(-2.53, 1.38, 66.14000000000007, 0.025399385560675912)"	0.24011732	45.59923271	0.865839228	0.065610214	-241	44.296646	90.902626	52.80955907
1815	"(-2.53, 1.38, 45.89000000000007, 0.02528374655647387)"	0.161493537	45.40051043	0.880291688	0.063318869	-214	41.5581	86.97345	53.822207
420	"(-2.53, 1.38, 20.910000000000018, 0.04978571428571433)"	1.033215833	13.77780799	0.933630921	0.183516457	-148	13.796086	24.978968	17.50938982
672	"(-2.53, 1.38, 61.54000000000002, 0.09157738095238098)"	0.435074568	24.02992946	0.87277581	0.124047519	-139	20.680443	45.464966	27.70961372
1044	"(-2.53, 1.38, 110.17000000000006, 0.1055268199233717)"	0.554713186	23.73999538	0.842131228	0.123166407	-196	22.226625	76.51585	28.9233911
1218	"(-2.53, 1.38, -98.55999999999995, -0.08091954022988501)"	0.104305517	44.71630429	0.908920814	0.062664049	-211	42.16376	77.337746	52.67162959
2517	"(-2.53, 1.38, 21.33000000000009, 0.00847437425506559)"	0.230020947	36.55592279	0.895699655	0.062848313	-193	41.137142	88.02177	53.29239337
1254	"(-2.53, 1.38, 26.83000000000004, 0.021395534290271166)"	0.380891063	37.29590512	0.822659411	0.10166823	-193	17.544619	68.61401	35.86872349
1332	"(-2.53, 1.38, 15.520000000000032, 0.011651651651651676)"	0.232858978	38.29845073	0.848350265	0.081542654	-229	32.418797	93.23388	43.36718295
234	"(-2.53, 1.38, 40.37000000000001, 0.17252136752136757)"	0.317303261	22.29337933	0.78298712	0.185087665	-106	10.542169	58.07687	20.70089683
732	"(-2.53, 1.38, 105.00000000000003, 0.14344262295081972)"	0.354751614	31.63207876	0.812108349	0.120076536	-160	20.874586	68.8509	30.764448
1791	"(-2.53, 1.38, 7.650000000000054, 0.004271356783919628)"	0.443911969	32.52463982	0.872721726	0.089363687	-217	31.618822	73.13615	38.46665198
432	"(-2.53, 1.38, 74.36000000000001, 0.17212962962962966)"	0.39462669	23.41678511	0.770402851	0.156643251	-133	18.426851	58.856743	24.85945977
1011	"(-2.53, 1.38, -10.979999999999972, -0.010860534124629052)"	0.195473204	30.39377147	0.865742995	0.083990355	-208	29.22813	74.15259	41.25749475
474	"(-2.53, 1.38, 12.39000000000001, 0.026139240506329132)"	0.975765105	15.00450796	0.904408709	0.174874519	-187	15.561904	33.371265	18.96836888
588	"(-2.53, 1.38, -52.26999999999998, -0.08889455782312922)"	0.147173166	33.90987501	0.807602511	0.098166052	-133	44.07417	72.93985	37.84097083
1002	"(-2.53, 1.38, 70.57000000000004, 0.0704291417165669)"	0.86890386	18.88242306	0.935166687	0.129404661	-178	20.958721	35.038277	24.79033006
849	"(-2.53, 1.38, 29.02000000000003, 0.03418138987043584)"	0.20242769	32.0134709	0.860873431	0.09021042	-166	26.612492	74.9708	38.63004763
945	"(-2.53, 1.38, 96.55000000000003, 0.1021693121693122)"	0.390517058	30.52908863	0.819765059	0.112912583	-136	27.053993	71.47524	32.41078196
1053	"(-2.53, 1.38, -44.909999999999954, -0.04264957264957261)"	0.404855728	28.25054333	0.754323366	0.122345851	-157	18.189856	88.290596	32.50681719
1530	"(-2.53, 1.38, 163.53000000000003, 0.10688235294117648)"	0.393875835	32.10723589	0.887000255	0.09117389	-238	26.54719	59.2663	37.09599511
789	"(-2.53, 1.38, 14.270000000000035, 0.018086185044359993)"	0.132221272	39.98399836	0.846100852	0.081592569	-190	27.184072	73.04693	43.4558766
747	"(-2.53, 1.38, 104.86000000000001, 0.1403748326639893)"	0.476975775	29.90629482	0.773110885	0.13818994	-172	20.77501	61.901154	28.08038368
948	"(-2.53, 1.38, 50.19000000000002, 0.05294303797468356)"	0.950681802	18.82981707	0.932686936	0.133836936	-214	18.26627	34.741528	24.03307688
6660	"(-2.53, 1.38, -138.37999999999977, -0.020777777777777742)"	0.203894542	60.31922704	0.920827991	0.04266198	-403	60.648724	117.87281	76.36629765
1869	"(-2.53, 1.38, 58.36000000000008, 0.031225254146602502)"	0.74957569	25.67945265	0.919023374	0.100393675	-253	28.43336	48.525776	32.51534327
2931	"(-2.53, 1.38, 150.9400000000001, 0.05149778232685094)"	0.475566058	35.45772913	0.919107022	0.074766471	-265	33.384014	60.713432	43.65643705
1641	"(-2.53, 1.38, 89.84000000000006, 0.05474710542352228)"	0.412760112	28.53628447	0.88124008	0.08961026	-205	26.57442	68.15985	37.98999856
846	"(-2.53, 1.38, -307.30999999999995, -0.3632505910165484)"	0.121572707	46.78022616	0.743902094	0.087435732	-193	35.74139	84.24332	46.12289138
3192	"(-2.53, 1.38, 44.27000000000011, 0.013869047619047654)"	0.430155415	34.3305965	0.9290925	0.069824071	-220	35.625362	65.49606	46.24418524
1521	"(-2.53, 1.38, 82.87000000000005, 0.0544838921761999)"	0.335787561	29.32510024	0.847929669	0.08912749	-187	25.315771	79.15497	39.69627415
984	"(-2.53, 1.38, 91.46000000000002, 0.09294715447154474)"	0.404898672	25.34853478	0.852109818	0.109596169	-172	24.914883	76.18943	32.12405128
3666	"(-2.53, 1.38, 61.570000000000135, 0.01679487179487183)"	0.175160568	58.1842676	0.884359088	0.051702158	-235	51.094513	107.31684	65.61210017
918	"(-2.53, 1.38, 0.2900000000000329, 0.00031590413943358706)"	0.314351278	30.6998693	0.861690011	0.100627307	-214	26.207083	65.06207	34.59826703
579	"(-2.53, 1.38, 64.30000000000001, 0.11105354058721936)"	0.766474623	17.24042548	0.872359311	0.15727076	-157	14.49795	40.362114	21.86642918
2862	"(-2.53, 1.38, -62.64999999999991, -0.021890286512927994)"	0.204785144	38.86677406	0.922058577	0.056551062	-304	44.483734	85.98731	57.53365649
864	"(-2.53, 1.38, -20.529999999999966, -0.023761574074074036)"	0.547049697	21.82538316	0.920678098	0.116080009	-205	23.905113	45.466663	28.07087876
402	"(-2.53, 1.38, 71.89000000000001, 0.1788308457711443)"	0.585937653	25.29028654	0.762760146	0.184861964	-127	14.870218	57.139233	21.27579015
771	"(-2.53, 1.38, 82.00000000000003, 0.1063553826199741)"	0.145627278	36.69582082	0.874350942	0.084004393	-229	34.56235	63.33697	40.8444895
624	"(-2.53, 1.38, 4.850000000000023, 0.007772435897435934)"	0.459292818	26.16264236	0.747328369	0.150638362	-145	18.70153	83.762764	26.64858794
747	"(-2.53, 1.38, 60.910000000000025, 0.08153949129852747)"	0.271536294	36.2356425	0.84841986	0.104748816	-193	32.973824	57.019985	33.75680262
2514	"(-2.53, 1.38, 80.40000000000008, 0.03198090692124108)"	0.298774662	36.03494923	0.851018724	0.071561566	-208	33.297016	82.77148	49.26089592
1755	"(-2.53, 1.38, -95.88999999999996, -0.05463817663817661)"	0.15705144	39.1494747	0.915731397	0.061486203	-232	39.88265	74.31001	53.28138096
3834	"(-2.53, 1.38, 292.2600000000001, 0.07622848200312991)"	0.137514386	70.30944817	0.804437918	0.051523934	-268	56.059242	144.45583	72.38018796
3141	"(-2.53, 1.38, 115.92000000000012, 0.036905444126074535)"	0.277399863	41.11535819	0.918528431	0.060861554	-292	39.286785	79.40303	53.6643183
720	"(-2.53, 1.38, 7.250000000000027, 0.010069444444444482)"	0.354788653	26.39304013	0.822510497	0.118650079	-190	23.854908	59.700706	30.74056006
1953	"(-2.53, 1.38, -68.36999999999992, -0.03500768049155142)"	0.102855311	49.34125503	0.921529607	0.050841492	-277	50.157444	91.811584	64.03150019
1167	"(-2.53, 1.38, 100.74000000000004, 0.08632390745501288)"	0.47968192	25.50567225	0.84802565	0.109504518	-187	24.169374	70.01946	32.30577987
135	"(-2.53, 1.38, -7.839999999999998, -0.05807407407407406)"	0.376334091	23.05488796	0.761905883	0.228509837	-106	15.271043	37.866776	17.2311803
1101	"(-2.53, 1.38, 137.13000000000002, 0.12455040871934607)"	0.557873127	24.15403584	0.922643186	0.108808308	-184	25.223558	45.070503	29.88308416
2436	"(-2.53, 1.38, 56.280000000000086, 0.023103448275862106)"	0.129509474	44.40481795	0.95059342	0.049838309	-289	55.386208	82.052025	63.32324312
1938	"(-2.53, 1.38, 63.87000000000006, 0.032956656346749255)"	0.292942293	38.7650497	0.846169578	0.078366837	-196	28.609644	104.30703	45.24093048
1449	"(-2.53, 1.38, 12.920000000000048, 0.008916494133885471)"	0.174178189	71.94882621	0.69599273	0.089001566	-280	23.10624	144.56537	48.43049439
981	"(-2.53, 1.38, 30.05000000000003, 0.030632008154943966)"	0.79495974	19.16417309	0.923051567	0.125807365	-190	21.279991	43.059647	25.83385543
3849	"(-2.53, 1.38, -191.73999999999984, -0.04981553650298775)"	0.101325511	60.87026085	0.95221514	0.039722022	-388	70.655754	97.41406	79.31490708
540	"(-2.53, 1.38, 26.460000000000015, 0.04900000000000003)"	0.808000153	16.76405641	0.884251145	0.16103535	-148	16.362116	44.32215	21.06805307
1173	"(-2.53, 1.38, -269.06999999999994, -0.22938618925831197)"	0.070719226	51.15288822	0.913952127	0.054244566	-247	53.233124	85.14517	60.51200885
4170	"(-2.53, 1.38, 269.0500000000001, 0.0645203836930456)"	0.37855181	41.48273666	0.888467305	0.063377602	-250	41.303196	81.57401	53.27752013
2328	"(-2.53, 1.38, 31.930000000000067, 0.013715635738831644)"	0.164778316	39.97934231	0.931096601	0.055725297	-271	46.294445	78.00274	57.81947154
3774	"(-2.53, 1.38, 233.7600000000001, 0.06193958664546902)"	0.128715621	53.00516319	0.921622702	0.043853491	-331	63.232357	105.81895	74.22734316
2748	"(-2.53, 1.38, 78.25000000000009, 0.028475254730713277)"	0.357547834	37.27441658	0.887864688	0.071057492	-268	39.360508	72.4855	47.55154092
3198	"(-2.53, 1.38, 49.200000000000095, 0.015384615384615415)"	0.440254513	44.49609938	0.822373977	0.077934549	-289	30.2211	96.40552	46.80819247
2094	"(-2.53, 1.38, 133.08000000000007, 0.06355300859598857)"	0.56742409	29.04180776	0.887581513	0.091401863	-226	28.500687	61.763973	36.97923805
1710	"(-2.53, 1.38, 16.290000000000052, 0.009526315789473714)"	0.190955942	40.32498815	0.904844299	0.067088973	-214	33.18793	71.97327	49.41926189
1470	"(-2.53, 1.38, -26.10999999999995, -0.01776190476190473)"	0.399112581	31.4152725	0.821997607	0.098710264	-205	29.064451	78.45675	36.97331475
1350	"(-2.53, 1.38, 109.91000000000003, 0.08141481481481483)"	0.773207201	21.77900691	0.905721702	0.115082823	-181	23.174326	47.82166	28.78166902
1383	"(-2.53, 1.38, 25.50000000000005, 0.018438177874186588)"	0.555570888	25.2855155	0.859195649	0.107945582	-181	23.454863	63.92153	32.34627786
900	"(-2.53, 1.38, 82.48000000000003, 0.09164444444444449)"	0.253185833	30.33106365	0.808971455	0.10251094	-157	26.1938	81.881065	36.17577479
2820	"(-2.53, 1.38, -1.799999999999887, -0.0006382978723403855)"	0.11132683	52.92721329	0.947866693	0.045884344	-349	57.993076	88.542274	68.97782047
783	"(-2.53, 1.38, 74.76000000000002, 0.09547892720306515)"	0.861922802	20.42132946	0.88076106	0.147261764	-205	16.436808	41.554604	23.12986778
1077	"(-2.53, 1.38, 39.55000000000004, 0.03672237697307339)"	0.438371547	24.80165946	0.844724924	0.110360927	-175	23.202047	70.009415	32.18033848
1374	"(-2.53, 1.38, -23.289999999999953, -0.01695050946142646)"	0.466827839	26.50171983	0.816751092	0.107326253	-184	19.499634	69.86398	34.22359009
1563	"(-2.53, 1.38, -61.599999999999945, -0.039411388355726135)"	0.225177984	41.22281149	0.86095448	0.075395344	-220	32.854923	81.15959	46.21644511
5025	"(-2.53, 1.38, 366.40000000000015, 0.07291542288557216)"	0.245472141	64.75993714	0.835793576	0.05438198	-301	53.89315	101.86168	66.00353693
1014	"(-2.53, 1.38, 0.3700000000000241, 0.00036489151873769635)"	0.223124791	58.46456634	0.736606852	0.100736287	-205	32.565323	122.40369	40.42961085
393	"(-2.53, 1.38, 25.67000000000001, 0.06531806615776084)"	0.353504061	28.74360252	0.73362771	0.164637177	-118	16.240915	73.211266	24.83805695
1299	"(-2.53, 1.38, 89.66000000000005, 0.06902232486528102)"	0.263998582	31.48662361	0.836088326	0.088207156	-193	26.76965	77.09717	40.67853242
1524	"(-2.53, 1.38, 123.18000000000004, 0.08082677165354334)"	0.535758489	33.06669328	0.793743176	0.111395602	-160	26.762356	92.7285	33.9291676
939	"(-2.53, 1.38, 22.890000000000043, 0.024376996805111868)"	0.320617408	29.68435242	0.783659883	0.112097367	-181	20.540796	71.26586	34.15059124
1326	"(-2.53, 1.38, 52.22000000000002, 0.03938159879336352)"	0.257329884	47.5267458	0.746957765	0.096841263	-166	48.03172	101.81163	41.47293452
1077	"(-2.53, 1.38, 51.60000000000004, 0.04791086350974934)"	0.286074087	33.10251888	0.859855251	0.093365419	-211	22.301933	63.56573	37.3688606
2376	"(-2.53, 1.38, 236.23000000000005, 0.09942340067340069)"	0.376910825	40.19675732	0.875855833	0.076695722	-286	36.175354	83.39076	44.65987363
375	"(-2.53, 1.38, -25.12999999999999, -0.0670133333333333)"	0.269420115	24.77183799	0.823571612	0.135691182	-139	25.48868	56.416195	26.84529986
1452	"(-2.53, 1.38, -64.12999999999995, -0.04416666666666663)"	0.335688172	30.57048924	0.856355672	0.089842471	-220	28.506319	83.56314	38.99288669
1818	"(-2.53, 1.38, 61.13000000000007, 0.033624862486248665)"	0.105365683	44.02270864	0.913504149	0.053835371	-280	45.78951	91.24831	61.00185214
5355	"(-2.53, 1.38, 196.53000000000017, 0.03670028011204485)"	0.231878114	67.28416967	0.852569603	0.051392047	-238	58.027958	122.34235	68.46923742
981	"(-2.53, 1.38, 14.790000000000033, 0.015076452599388413)"	0.505338462	24.17412662	0.841895218	0.120018084	-211	24.11874	59.556076	29.69043234
1590	"(-2.53, 1.38, 91.30000000000004, 0.057421383647798765)"	0.391869359	29.56918908	0.83605266	0.09410528	-199	27.415197	96.1308	38.13059944
1257	"(-2.53, 1.38, 71.24000000000004, 0.05667462211614959)"	0.501250982	24.42463332	0.90188717	0.101227727	-217	25.833954	44.752224	32.86015129
732	"(-2.53, 1.38, 47.26000000000002, 0.06456284153005468)"	0.617673458	19.56612214	0.873442663	0.1365985	-151	19.784723	50.74594	25.14437948
2196	"(-2.53, 1.38, 156.75000000000006, 0.07137978142076505)"	0.359684374	41.25005235	0.87501943	0.078078658	-286	33.28939	71.26709	43.91078658
687	"(-2.53, 1.38, -6.599999999999984, -0.009606986899563295)"	0.369566976	25.86757911	0.77463591	0.130769711	-166	25.9574	66.70343	29.61532242
783	"(-2.53, 1.38, 10.940000000000026, 0.013971902937420212)"	0.203215166	46.23820171	0.782762676	0.101363393	-211	29.352978	84.632645	37.81028965
2643	"(-2.53, 1.38, -25.629999999999917, -0.009697313658721118)"	0.200118184	39.73977944	0.908109016	0.058688785	-262	41.878365	80.04254	56.28959809
2466	"(-2.53, 1.38, -57.46999999999991, -0.023304947283049434)"	0.185610864	40.98756279	0.912100702	0.057984317	-259	44.570663	78.12795	56.72413993
3135	"(-2.53, 1.38, -189.28999999999985, -0.0603795853269537)"	0.09387252	60.30931544	0.923715546	0.042842256	-334	60.25461	102.361664	75.80723745
903	"(-2.53, 1.38, 10.290000000000028, 0.011395348837209333)"	0.275178984	33.79531576	0.849443489	0.098950633	-190	24.203676	81.0345	35.69177838
1719	"(-2.53, 1.38, -138.99999999999991, -0.08086096567771955)"	0.129266332	40.37283781	0.920122204	0.057865686	-238	48.108665	79.46258	56.34490279
2238	"(-2.53, 1.38, -109.90999999999994, -0.0491108132260947)"	0.221450126	49.03248367	0.87007768	0.065422864	-217	38.244663	95.30815	52.70279808
3129	"(-2.53, 1.38, 81.5500000000001, 0.026062639821029115)"	0.310427954	39.56821895	0.903188091	0.063960123	-235	42.616154	87.43276	51.93184624
2523	"(-2.53, 1.38, -1.2799999999999265, -0.0005073325406262095)"	0.130835933	45.21921186	0.945022651	0.049340976	-337	55.191196	85.297226	64.3385544
618	"(-2.53, 1.38, 47.14000000000002, 0.07627831715210359)"	0.990127375	15.96615182	0.92902019	0.159990781	-184	15.755841	30.631405	20.1837168
2826	"(-2.53, 1.38, 17.270000000000106, 0.006111111111111149)"	0.285829677	36.51873925	0.909641745	0.064465145	-193	39.658016	72.110374	51.15945491
2853	"(-2.53, 1.38, -95.12999999999991, -0.03334384858044161)"	0.104635375	53.4716885	0.943097536	0.04433011	-343	63.45929	89.159805	71.75725819
534	"(-2.53, 1.38, 56.78000000000002, 0.10632958801498131)"	0.585153706	19.18037549	0.870895678	0.147520627	-133	16.848806	37.485863	23.35083252
1038	"(-2.53, 1.38, 92.19000000000003, 0.08881502890173414)"	0.733201873	21.38781428	0.933869035	0.119513024	-208	21.495205	38.07419	26.87942937
1158	"(-2.53, 1.38, 84.41000000000003, 0.07289291882556133)"	0.663075201	23.78619067	0.864892722	0.120029776	-217	25.024397	62.23254	28.89814832
1137	"(-2.53, 1.38, 14.950000000000031, 0.013148636763412517)"	0.805969777	21.87483234	0.905628417	0.122996124	-202	23.657387	43.724888	26.93269344
5967	"(-2.53, 1.38, -225.0799999999998, -0.03772079772079769)"	0.19083645	54.5797963	0.921955165	0.042881327	-310	60.786606	107.11467	75.8827805
927	"(-2.53, 1.38, 104.30000000000004, 0.1125134843581446)"	0.214624497	33.15554624	0.843450894	0.092258216	-193	25.466238	86.03209	38.55284203
1275	"(-2.53, 1.38, 6.320000000000042, 0.004956862745098072)"	0.587675773	22.68751165	0.886070282	0.108999029	-151	25.838837	61.920834	31.06207424
