sequence_length	hydrophobicity_full	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius	CPI
759	(-2.53, 1.38, 35.560000000000024, 0.046851119894598184)	0.5721509686800528	21.49688877208538	0.8481377778582585	0.13471720426329525	-148	19.495245	50.930447	26.256194760495124	1
1821	(-2.53, 1.38, 289.21000000000004, 0.15881933003844043)	0.5776648036552148	35.67225180826516	0.8544916124312888	0.10085249572555532	-247	29.708166	64.322105	34.81182573013255	1
681	(-2.53, 1.08, 133.04000000000002, 0.19535976505139505)	0.13551471794219172	46.43803694845402	0.7360391352659515	0.1030719101591981	-241	29.453348	84.42996	39.54394775766024	1
2124	(-2.53, 1.38, 223.21000000000004, 0.10508945386064032)	0.10202718075475298	131.9448219155155	0.6380010580740031	0.0711940643366111	-292	35.467453	230.29095	66.04745217128173	1
1569	(-2.53, 1.38, 82.30000000000007, 0.05245379222434676)	0.2728754796631903	31.48368243242502	0.902916615118566	0.07791237945991072	-184	37.133766	59.8311	42.64490408114203	1
2643	(-2.53, 1.38, 158.73000000000008, 0.060056753688989814)	0.16832798642919716	40.55045989917369	0.8859099536862222	0.05648768549662109	-181	44.142696	94.26237	59.94844093314406	1
528	(-2.53, 1.38, 41.09000000000002, 0.07782196969696974)	0.12460076419533896	36.60331402530086	0.8459449710392742	0.09351016543405925	-160	26.533285	62.484375	37.924539530916945	1
1263	(-2.53, 1.38, -50.019999999999946, -0.03960411718131429)	0.10501680225200834	46.88983733860575	0.9139806314057004	0.06076978928292547	-274	45.06519	76.30159	54.01278013536634	1
1155	(-2.53, 1.38, 132.49000000000004, 0.11470995670995675)	0.4515116795636663	24.17480964457836	0.8671973814983405	0.10637795105027133	-172	22.481937	56.26056	32.52008527730573	1
1128	(-2.53, 1.38, 121.50000000000006, 0.10771276595744686)	0.4239277697175996	32.757864682749826	0.7926834367555453	0.11407497531243888	-199	20.655968	83.90235	33.17653972433463	1
1653	(-2.53, 1.38, 118.89000000000006, 0.07192377495462798)	0.3569105299782151	29.764935341388682	0.8866320931869944	0.08526969164529663	-172	33.11657	64.15559	39.68104629534885	1
522	(-2.53, 1.38, 51.23000000000002, 0.09814176245210732)	0.29916762793194873	25.735198004037148	0.7915288970813384	0.13182162100656566	-115	18.39914	62.853348	28.751984934054697	1
3672	(-2.53, 1.38, 195.22000000000014, 0.053164488017429234)	0.2747288024154528	57.191390660273655	0.8426340088343743	0.062429422241202966	-274	43.578156	107.18601	57.02863223341797	1
3690	(-2.53, 1.38, -219.80999999999986, -0.059569105691056876)	0.11445366551988354	57.78503662434361	0.9406510246149601	0.04174976189047407	-406	66.01784	103.05809	76.39038852827731	1
1674	(-2.53, 1.38, 110.37000000000006, 0.0659318996415771)	0.35352379126489986	28.790464626706594	0.8845151179375922	0.08478143159207364	-217	26.339127	66.08556	40.00508973364246	1
1329	(-2.53, 1.38, 66.71000000000004, 0.050195635816403336)	0.10759898397064384	44.947668574589045	0.9062987871233147	0.059963033155600164	-271	48.600025	79.68939	55.20345542334662	1
2298	(-2.53, 1.38, -65.88999999999994, -0.02867275892080067)	0.19256136436417498	43.621413263202186	0.8228403773942822	0.06634241378601238	-214	35.018566	115.04975	54.95590843810583	1
1512	(-2.53, 1.38, 67.36000000000007, 0.0445502645502646)	0.4677159411516837	27.07073179541085	0.902139145861828	0.09412428417403795	-223	25.916796	54.10371	35.330195458705724	1
552	(-2.53, 1.38, 35.25000000000002, 0.06385869565217395)	0.8298311449767084	16.606468098615288	0.8692771490243781	0.16536462935104249	-130	16.215363	39.675568	20.869900071962117	1
1527	(-2.53, 1.38, -3.709999999999944, -0.0024296005239030413)	0.36300912076790265	29.64911425578101	0.8987598916854287	0.08576468695108833	-235	31.259956	69.60835	38.91966242941493	1
3015	(-2.53, 1.38, 156.2300000000001, 0.051817578772802686)	0.13024211820952766	49.11420229182155	0.933812205110936	0.0470440730331309	-307	57.582638	89.26685	68.2899497664366	1
384	(-2.53, 1.38, 45.38000000000001, 0.11817708333333336)	0.4913913351799787	21.720008652152117	0.7600326428861773	0.1771491320028402	-130	14.572306	59.802616	22.28178506793214	1
303	(-2.53, 1.38, 62.59, 0.20656765676567657)	0.6737890355908799	18.41800440099624	0.8551880458849416	0.19021785180647496	-148	15.088502	34.04466	18.442014555696677	1
306	(-2.53, 1.38, 56.81000000000002, 0.18565359477124188)	0.6814389804720877	15.433754794754549	0.864413557360656	0.19217634317401508	-112	13.2074585	31.1903	18.059252069022552	1
903	(-2.53, 1.38, 2.24000000000004, 0.002480620155038804)	0.45110883577087485	24.318928910422848	0.8217092677710202	0.12064727364291102	-130	25.050581	78.126	30.261158981606137	1
1128	(-2.53, 1.38, -24.959999999999955, -0.022127659574468043)	0.4001712778337662	26.874036783754487	0.8870787248345614	0.0995984147451469	-154	28.264278	58.266315	33.955229108866696	1
273	(-2.53, 1.38, 30.180000000000007, 0.11054945054945058)	0.7141821055004162	16.140536164841105	0.811836787724164	0.21448134764447022	-133	11.067127	45.22999	17.22911611083969	1
2637	(-2.53, 1.38, -12.579999999999913, -0.004770572620401939)	0.26189753719281705	33.84862097954465	0.8756078068892056	0.06571505863193815	-238	43.985893	85.82519	52.137083074039076	1
972	(-2.53, 1.38, -10.689999999999955, -0.01099794238683123)	0.12140479585724578	40.357793027821124	0.8801802363145107	0.07126057621084292	-187	39.9374	77.314095	47.82999245557591	1
960	(-2.53, 1.38, 90.47000000000003, 0.09423958333333336)	0.3470221830131528	25.419402413509363	0.8702049021645989	0.10188672264328018	-163	27.280066	53.33648	33.83624310274712	1
1281	(-2.53, 1.38, 117.47000000000003, 0.0917017954722873)	0.5984647969873822	23.094506838853473	0.9104049450064353	0.10577932103685754	-178	24.130487	48.898808	31.151995513392613	1
1716	(-2.53, 1.38, 148.68000000000006, 0.08664335664335668)	0.6280596467149463	26.127903933380328	0.8778377037890692	0.10201304154976672	-199	25.006031	71.99697	33.50050302072124	1
1950	(-2.53, 1.38, 102.88000000000008, 0.0527589743589744)	0.3736033700849621	30.26966162545943	0.8274260386848028	0.08731203430244545	-229	26.995373	71.92603	41.52579578414494	1
1110	(-2.53, 1.38, 108.30000000000003, 0.09756756756756758)	0.8509774426154681	21.326758906662167	0.8919202823586365	0.12959748796736126	-211	20.388515	40.528423	25.95366121223535	1
1512	(-2.53, 1.38, 5.330000000000055, 0.0035251322751323117)	0.2786104712686802	31.152133434706087	0.8913091513225073	0.08078147130486078	-208	34.3645	79.97018	41.665934832692685	1
252	(-2.53, 1.38, 2.300000000000006, 0.009126984126984152)	0.9933911417021403	12.581732287016855	0.9194194116969233	0.2129726313300391	-145	11.806834	23.726355	15.320882759007056	1
2622	(-2.53, 1.38, 118.52000000000008, 0.04520213577421819)	0.46742038562542015	36.83179375125476	0.9117166864338108	0.07735523183858123	-253	33.15894	63.404503	42.53747033408486	1
1029	(-2.53, 1.38, 38.09000000000003, 0.037016520894071946)	0.16420530506620426	41.68772685106015	0.8604427173599023	0.07859684852791984	-157	31.3323	77.14293	44.36026776512591	1
561	(-2.53, 1.38, 20.230000000000015, 0.036060606060606085)	0.20287032391369525	31.369258032883657	0.8517635510945701	0.10492223245716199	-133	23.45283	62.935165	33.56871218001204	1
1242	(-2.53, 1.38, -43.48999999999997, -0.03501610305958129)	0.17354183762644732	38.06367707049804	0.8507229741261305	0.07642628636466334	-232	27.586395	76.45145	46.14135417188727	1
981	(-2.53, 1.38, -3.1399999999999686, -0.0032008154943934442)	0.43106974035329404	26.569797008764198	0.8450508303329449	0.11271004313819231	-154	28.473087	59.71434	31.49747978653349	1
1218	(-2.53, 1.38, -123.94999999999996, -0.10176518883415432)	0.1281918012482016	38.73233849317024	0.9029728160291153	0.06590451611504158	-211	44.671818	73.23885	50.41170694478301	1
549	(-2.53, 1.38, 52.60000000000002, 0.09581056466302372)	0.3060674790425324	35.32663222251115	0.771556301688816	0.13343261979765506	-187	27.37046	69.47081	29.140138998191677	1
3156	(-2.53, 1.38, 91.12000000000009, 0.028871989860583046)	0.45722185129422355	34.69103242900393	0.9116929960208033	0.07210777755773888	-256	38.736473	65.39562	45.634208885094814	1
2079	(-2.53, 1.38, 158.96000000000004, 0.07645983645983648)	0.5705433867039819	28.3863202190023	0.9200539061635602	0.08883156990819854	-214	24.851572	66.18312	36.70630287759169	1
2604	(-2.53, 1.38, 66.14000000000007, 0.025399385560675912)	0.2401173204976027	45.599232712281164	0.8658392282341616	0.06561021410136052	-241	44.296646	90.902626	52.80955907435892	1
1815	(-2.53, 1.38, 45.89000000000007, 0.02528374655647387)	0.16149353720874662	45.40051042550552	0.8802916876655437	0.06331886939246634	-214	41.5581	86.97345	53.82220699518924	1
420	(-2.53, 1.38, 20.910000000000018, 0.04978571428571433)	1.0332158327016974	13.777807985290922	0.9336309212731252	0.18351645703812303	-148	13.796086	24.978968	17.509389819237253	1
672	(-2.53, 1.38, 61.54000000000002, 0.09157738095238098)	0.4350745680980798	24.02992945846685	0.8727758100184538	0.12404751890576617	-139	20.680443	45.464966	27.709613720363862	1
1044	(-2.53, 1.38, 110.17000000000006, 0.1055268199233717)	0.5547131859396707	23.739995384325898	0.8421312280049589	0.12316640701254866	-196	22.226625	76.51585	28.92339109599641	1
1218	(-2.53, 1.38, -98.55999999999995, -0.08091954022988501)	0.10430551739158193	44.71630429133008	0.9089208137329562	0.06266404869907717	-211	42.16376	77.337746	52.67162959017023	1
2517	(-2.53, 1.38, 21.33000000000009, 0.00847437425506559)	0.23002094686241586	36.55592279160694	0.895699654622815	0.0628483127699041	-193	41.137142	88.02177	53.29239336674282	1
1254	(-2.53, 1.38, 26.83000000000004, 0.021395534290271166)	0.3808910630776701	37.29590511858046	0.8226594108070759	0.10166823016686605	-193	17.544619	68.61401	35.86872348778848	1
1332	(-2.53, 1.38, 15.520000000000032, 0.011651651651651676)	0.23285897814051662	38.29845073169406	0.848350264663086	0.08154265409035572	-229	32.418797	93.23388	43.367182945882895	1
234	(-2.53, 1.38, 40.37000000000001, 0.17252136752136757)	0.31730326132131925	22.293379325395613	0.7829871199766637	0.18508766468921978	-106	10.542169	58.07687	20.700896827526186	1
732	(-2.53, 1.38, 105.00000000000003, 0.14344262295081972)	0.35475161409398376	31.632078764409403	0.8121083485608275	0.12007653648775779	-160	20.874586	68.8509	30.764448002569495	1
1791	(-2.53, 1.38, 7.650000000000054, 0.004271356783919628)	0.44391196943336825	32.52463981607334	0.8727217255438708	0.08936368706013102	-217	31.618822	73.13615	38.466651975576795	1
432	(-2.53, 1.38, 74.36000000000001, 0.17212962962962966)	0.39462668966333264	23.416785108697468	0.7704028510352332	0.15664325057546288	-133	18.426851	58.856743	24.859459770696688	1
1011	(-2.53, 1.38, -10.979999999999972, -0.010860534124629052)	0.1954732042765573	30.393771466666085	0.8657429953883281	0.08399035467120372	-208	29.22813	74.15259	41.25749475374805	1
474	(-2.53, 1.38, 12.39000000000001, 0.026139240506329132)	0.9757651049840015	15.004507962139595	0.9044087085588854	0.17487451879545568	-187	15.561904	33.371265	18.968368876839413	1
588	(-2.53, 1.38, -52.26999999999998, -0.08889455782312922)	0.14717316598398159	33.90987500774699	0.8076025110699324	0.09816605179622169	-133	44.07417	72.93985	37.84097082973475	1
1002	(-2.53, 1.38, 70.57000000000004, 0.0704291417165669)	0.8689038603653361	18.88242305953761	0.9351666872634782	0.1294046605304339	-178	20.958721	35.038277	24.79033006011094	1
849	(-2.53, 1.38, 29.02000000000003, 0.03418138987043584)	0.20242768972041913	32.013470901469226	0.8608734307234721	0.09021042041711275	-166	26.612492	74.9708	38.63004762664151	1
945	(-2.53, 1.38, 96.55000000000003, 0.1021693121693122)	0.3905170584639995	30.529088625580087	0.8197650593235145	0.11291258287823724	-136	27.053993	71.47524	32.410781959463236	1
1053	(-2.53, 1.38, -44.909999999999954, -0.04264957264957261)	0.4048557281182781	28.25054333305925	0.7543233660628624	0.122345850730327	-157	18.189856	88.290596	32.50681718592738	1
1530	(-2.53, 1.38, 163.53000000000003, 0.10688235294117648)	0.3938758351719835	32.107235892539144	0.8870002548466734	0.09117388996427891	-238	26.54719	59.2663	37.095995106359126	1
789	(-2.53, 1.38, 14.270000000000035, 0.018086185044359993)	0.132221271692573	39.98399835915667	0.8461008518388032	0.08159256900383693	-190	27.184072	73.04693	43.45587659772484	1
747	(-2.53, 1.38, 104.86000000000001, 0.1403748326639893)	0.47697577523551604	29.906294823885315	0.7731108848732257	0.13818994033866086	-172	20.77501	61.901154	28.080383677942837	1
948	(-2.53, 1.38, 50.19000000000002, 0.05294303797468356)	0.9506818017109694	18.829817066023764	0.9326869360691185	0.1338369358959931	-214	18.26627	34.741528	24.033076882579266	1
6660	(-2.53, 1.38, -138.37999999999977, -0.020777777777777742)	0.2038945418745262	60.319227043960055	0.9208279905102242	0.04266197989847841	-403	60.648724	117.87281	76.36629764643259	1
1869	(-2.53, 1.38, 58.36000000000008, 0.031225254146602502)	0.7495756897599627	25.67945265232474	0.919023373797691	0.10039367547195235	-253	28.43336	48.525776	32.51534327454689	1
2931	(-2.53, 1.38, 150.9400000000001, 0.05149778232685094)	0.4755660583594935	35.45772912660866	0.9191070223352905	0.07476647092450983	-265	33.384014	60.713432	43.65643704903491	1
1641	(-2.53, 1.38, 89.84000000000006, 0.05474710542352228)	0.4127601122177525	28.536284466194008	0.8812400798489515	0.08961025981224857	-205	26.57442	68.15985	37.98999855714406	1
846	(-2.53, 1.38, -307.30999999999995, -0.3632505910165484)	0.12157270726822365	46.780226160152175	0.743902094040325	0.08743573169287422	-193	35.74139	84.24332	46.12289137824645	1
3192	(-2.53, 1.38, 44.27000000000011, 0.013869047619047654)	0.4301554150163973	34.330596498520265	0.9290924996757489	0.06982407135292794	-220	35.625362	65.49606	46.244185243416844	1
1521	(-2.53, 1.38, 82.87000000000005, 0.0544838921761999)	0.33578756135345716	29.325100238425115	0.8479296694752889	0.08912749013617621	-187	25.315771	79.15497	39.69627414585013	1
984	(-2.53, 1.38, 91.46000000000002, 0.09294715447154474)	0.4048986718394504	25.34853478341948	0.8521098178707432	0.10959616939226886	-172	24.914883	76.18943	32.12405128491005	1
3666	(-2.53, 1.38, 61.570000000000135, 0.01679487179487183)	0.1751605676664444	58.184267597130024	0.8843590884757823	0.05170215818314348	-235	51.094513	107.31684	65.61210017280263	1
918	(-2.53, 1.38, 0.2900000000000329, 0.00031590413943358706)	0.3143512778322365	30.699869299146965	0.8616900107206183	0.10062730698336804	-214	26.207083	65.06207	34.59826702964165	1
579	(-2.53, 1.38, 64.30000000000001, 0.11105354058721936)	0.7664746230248034	17.24042547789115	0.8723593110068664	0.15727076017878758	-157	14.49795	40.362114	21.866429181172183	1
2862	(-2.53, 1.38, -62.64999999999991, -0.021890286512927994)	0.20478514431480807	38.8667740641225	0.9220585769434864	0.056551062205449844	-304	44.483734	85.98731	57.53365648610807	1
864	(-2.53, 1.38, -20.529999999999966, -0.023761574074074036)	0.5470496965221753	21.82538316111213	0.9206780981848162	0.11608000930967727	-205	23.905113	45.466663	28.070878764540698	1
402	(-2.53, 1.38, 71.89000000000001, 0.1788308457711443)	0.5859376532768013	25.290286542380848	0.7627601461889453	0.18486196422140616	-127	14.870218	57.139233	21.275790153591135	1
771	(-2.53, 1.38, 82.00000000000003, 0.1063553826199741)	0.1456272779119146	36.69582081916978	0.8743509415983717	0.08400439344672482	-229	34.56235	63.33697	40.844489496005956	1
624	(-2.53, 1.38, 4.850000000000023, 0.007772435897435934)	0.4592928179472827	26.16264236135419	0.7473283691197802	0.15063836197614375	-145	18.70153	83.762764	26.64858793712699	1
747	(-2.53, 1.38, 60.910000000000025, 0.08153949129852747)	0.2715362937681543	36.23564249611503	0.8484198601915086	0.10474881636417219	-193	32.973824	57.019985	33.756802619627265	1
2514	(-2.53, 1.38, 80.40000000000008, 0.03198090692124108)	0.29877466178251333	36.034949225392396	0.8510187243199333	0.07156156553007942	-208	33.297016	82.77148	49.260895915244916	1
1755	(-2.53, 1.38, -95.88999999999996, -0.05463817663817661)	0.15705143998883303	39.149474702187675	0.9157313971931913	0.06148620339706574	-232	39.88265	74.31001	53.28138096060921	1
3834	(-2.53, 1.38, 292.2600000000001, 0.07622848200312991)	0.13751438640868927	70.3094481685112	0.8044379179595005	0.05152393395427528	-268	56.059242	144.45583	72.38018795885718	1
3141	(-2.53, 1.38, 115.92000000000012, 0.036905444126074535)	0.27739986313001413	41.115358186533506	0.918528431283073	0.06086155358962437	-292	39.286785	79.40303	53.66431830175942	1
720	(-2.53, 1.38, 7.250000000000027, 0.010069444444444482)	0.35478865309985924	26.39304013357479	0.8225104970661911	0.11865007851637975	-190	23.854908	59.700706	30.740560055439055	1
1953	(-2.53, 1.38, -68.36999999999992, -0.03500768049155142)	0.1028553109360726	49.34125502898147	0.9215296067870787	0.05084149177652881	-277	50.157444	91.811584	64.0315001851277	1
1167	(-2.53, 1.38, 100.74000000000004, 0.08632390745501288)	0.47968192044917585	25.505672254231456	0.8480256496212605	0.10950451775113292	-187	24.169374	70.01946	32.3057798742818	1
135	(-2.53, 1.38, -7.839999999999998, -0.05807407407407406)	0.3763340913187977	23.05488795790791	0.7619058832423872	0.2285098371825198	-106	15.271043	37.866776	17.23118030067865	1
1101	(-2.53, 1.38, 137.13000000000002, 0.12455040871934607)	0.5578731268748965	24.154035841471337	0.9226431861434281	0.10880830826916953	-184	25.223558	45.070503	29.883084160362355	1
2436	(-2.53, 1.38, 56.280000000000086, 0.023103448275862106)	0.12950947367565194	44.40481795389564	0.9505934196391598	0.04983830938798556	-289	55.386208	82.052025	63.32324312260613	1
